food_name,main_category,sub_category,detail_category,base_weight,base_unit,base_kcal,carbs,protein,fat,serving_weight,serving_unit,serving_kcal
피자_고구마 피자 백미 (L),빵 및 과자류,피자,,100,g,177,,7.18,,971,g,1718.67 
피자_고구마 피자 백미 (R),빵 및 과자류,피자,,100,g,181,,6.38,,592,g,1071.52 
피자_고구마 피자 백미스크린 (L),빵 및 과자류,피자,,100,g,233,,10.08,,952,g,2218.16 
피자_고구마 피자 백미스크린 (R),빵 및 과자류,피자,,100,g,229,,9.3,,516,g,1181.64 
피자_고구마 피자 백미스크린치즈크러스트 (L),빵 및 과자류,피자,,100,g,227,,10.77,,1040,g,2360.80 
피자_고구마 피자 백미스크린치즈크러스트 (R),빵 및 과자류,피자,,100,g,221,,10.31,,582,g,1286.22 
피자_고구마 피자 석쇠 (F),빵 및 과자류,피자,,100,g,240,,12.92,,1442,g,3460.80 
피자_고구마 피자 석쇠 (L),빵 및 과자류,피자,,100,g,257,,12.15,,856,g,2199.92 
피자_고구마 피자 석쇠 (L),빵 및 과자류,피자,,100,g,242,,12.98,,1041,g,2519.22 
피자_고구마 피자 석쇠 (R),빵 및 과자류,피자,,100,g,258,,12.12,,658,g,1697.64 
피자_고구마 피자 석쇠 (R),빵 및 과자류,피자,,100,g,244,,13.07,,532,g,1298.08 
피자_고구마 피자 씬 (L),빵 및 과자류,피자,,100,g,238,,10.64,,752,g,1789.76 
피자_고구마 피자 씬도우 (L),빵 및 과자류,피자,,100,g,278,,11.98,,768,g,2135.04 
피자_고구마 피자 씬도우 (R),빵 및 과자류,피자,,100,g,272,,11.03,,545,g,1482.40 
피자_고구마 피자 체다크림크러스트 (L),빵 및 과자류,피자,,100,g,233,,10,,1120,g,2609.60 
피자_고구마 피자 체다크림크러스트 (R),빵 및 과자류,피자,,100,g,233,,9.17,,654,g,1523.82 
피자_고구마 피자 치즈링 (L),빵 및 과자류,피자,,100,g,255,,13.11,,976,g,2488.80 
피자_고구마 피자 치즈링 (R),빵 및 과자류,피자,,100,g,255,,13.16,,758,g,1932.90 
피자_고구마 피자 치즈크러스트 (F),빵 및 과자류,피자,,100,g,242,,13.62,,1572,g,3804.24 
피자_고구마 피자 치즈크러스트 (L),빵 및 과자류,피자,,100,g,253,,14.15,,1241,g,3139.73 
피자_고구마 피자 치즈크러스트 (L),빵 및 과자류,피자,,100,g,230,,10.87,,1104,g,2539.20 
피자_고구마 피자 치즈크러스트 (R),빵 및 과자류,피자,,100,g,261,,14.75,,702,g,1832.22 
피자_고구마 피자 치즈크러스트 (R),빵 및 과자류,피자,,100,g,227,,10.91,,660,g,1498.20 
피자_고구마 피자 팬 (F),빵 및 과자류,피자,,100,g,248,,13.31,,1542,g,3824.16 
피자_고구마 피자 팬 (L),빵 및 과자류,피자,,100,g,248,,13.25,,1101,g,2730.48 
피자_고구마 피자 팬 (L),빵 및 과자류,피자,,100,g,235,,10.24,,1016,g,2387.60 
피자_고구마 피자 팬 (R),빵 및 과자류,피자,,100,g,251,,13.37,,562,g,1410.62 
피자_고구마 피자 팬 (R),빵 및 과자류,피자,,100,g,238,,10.2,,588,g,1399.44 
피자_고구마 피자 흑미스크린 (L),빵 및 과자류,피자,,100,g,229,,10.08,,952,g,2180.08 
피자_고구마 피자 흑미스크린 (R),빵 및 과자류,피자,,100,g,224,,9.3,,516,g,1155.84 
피자_고구마 피자 흑미스크린치즈크러스트 (L),빵 및 과자류,피자,,100,g,221,,10.69,,1048,g,2316.08 
피자_고구마 피자 흑미스크린치즈크러스트 (R),빵 및 과자류,피자,,100,g,216,,10.31,,582,g,1257.12 
피자_고구마 피자,빵 및 과자류,피자,,100,g,245,,9.3,,303,g,742.35 
피자_고구마 피자 씬 (R),빵 및 과자류,피자,,100,g,239,,9.72,,432,g,1032.48 
피자_고구마 피자,빵 및 과자류,피자,,100,g,258,45.41,11.73,5.61,785,g,2025.30 
피자_고기밭피자 (L),빵 및 과자류,피자,,100,g,272,,15.16,,1044,g,2839.68 
피자_고르곤졸라 (L),빵 및 과자류,피자,,100,g,364,33.89,18.89,17.22,180,g,655.20 
피자_고르곤졸라 피자,빵 및 과자류,피자,,100,g,384,39.66,18.1,17.24,116,g,445.44 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,358,,20.35,,360,g,1288.80 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,306,,25,,360,g,1101.60 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,262,,16.76,,830,g,2174.60 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,312,,14.24,,616,g,1921.92 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,364,,19.61,,452,g,1645.28 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,238,,21.43,,505,g,1201.90 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,374,,7.5,,581,g,2172.94 
피자_고르곤졸라 피자 (L),빵 및 과자류,피자,,100,g,503,,27.7,,570,g,2867.10 
피자_고르곤졸라 피자 (M),빵 및 과자류,피자,,100,g,310,,14.05,,430,g,1333.00 
피자_고르곤졸라 피자 (R),빵 및 과자류,피자,,100,g,329,,23.68,,305,g,1003.45 
피자_고르곤졸라 피자 (XL),빵 및 과자류,피자,,100,g,276,,12.28,,912,g,2517.12 
피자_고르곤졸라 피자 골드스윗 (G),빵 및 과자류,피자,,100,g,303,,16.03,,1306,g,3957.18 
피자_고르곤졸라 피자 골드스윗 (L),빵 및 과자류,피자,,100,g,309,,16.41,,778,g,2404.02 
피자_고르곤졸라 피자 골드스윗 (R),빵 및 과자류,피자,,100,g,306,,16.78,,570,g,1744.20 
피자_고르곤졸라 피자 리코타링 (G),빵 및 과자류,피자,,100,g,310,,16.52,,1151,g,3568.10 
피자_고르곤졸라 피자 리코타링 (L),빵 및 과자류,피자,,100,g,314,,17.44,,688,g,2160.32 
피자_고르곤졸라 피자 리코타링 (R),빵 및 과자류,피자,,100,g,315,,18.25,,505,g,1590.75 
피자_고르곤졸라 피자 석쇠 (G),빵 및 과자류,피자,,100,g,308,,17.01,,971,g,2990.68 
피자_고르곤졸라 피자 석쇠 (L),빵 및 과자류,피자,,100,g,314,,18.37,,588,g,1846.32 
피자_고르곤졸라 피자 석쇠 (R),빵 및 과자류,피자,,100,g,315,,18.87,,425,g,1338.75 
피자_고르곤졸라 피자 씬도우 (L),빵 및 과자류,피자,,100,g,366,,20.51,,467,g,1709.22 
피자_고르곤졸라 피자 씬도우 (R),빵 및 과자류,피자,,100,g,373,,18.4,,332,g,1238.36 
피자_고르곤졸라 피자 치즈링 (G),빵 및 과자류,피자,,100,g,296,,18.49,,1191,g,3525.36 
피자_고르곤졸라 피자 치즈링 (L),빵 및 과자류,피자,,100,g,301,,19.21,,708,g,2131.08 
피자_고르곤졸라 피자 치즈링 (R),빵 및 과자류,피자,,100,g,301,,19.08,,525,g,1580.25 
피자_고르곤졸라 피자,빵 및 과자류,피자,,100,g,322,32.76,16.38,13.79,932,g,3001.04 
피자_고르곤졸라 피자,빵 및 과자류,피자,,100,g,280,,14.81,,736,g,2060.80 
피자_고르곤졸라 피자,빵 및 과자류,피자,,100,g,303,36.11,16.67,10,480,g,1454.40 
피자_고르곤졸라 피자 씬 (L),빵 및 과자류,피자,,100,g,293,,14.86,,592,g,1734.56 
피자_고르곤졸라 피자 씬 (R),빵 및 과자류,피자,,100,g,295,,15.25,,354,g,1044.30 
피자_고소포테이토 피자 (L),빵 및 과자류,피자,,100,g,187,,9.17,,1067,g,1995.29 
피자_고스트페퍼로니 피자 (L),빵 및 과자류,피자,,100,g,269,,10.56,,985.2,g,2650.19 
피자_골드고구마 피자 (L),빵 및 과자류,피자,,100,g,283,37.84,12.51,9.07,920,g,2603.60 
피자_골드고구마 피자 오리지널 (M),빵 및 과자류,피자,,100,g,292,25.34,17.2,15.34,555,g,1620.60 
피자_골드꿀고구마 피자 (L),빵 및 과자류,피자,,100,g,239,,9.91,,1095,g,2617.05 
피자_골드바베큐치킨 피자 (L),빵 및 과자류,피자,,100,g,252,,13.15,,881,g,2220.12 
피자_골드바베큐필레 피자 (L),빵 및 과자류,피자,,100,g,278,35.47,11.54,9.99,812,g,2257.36 
피자_골드베스트 피자 (L),빵 및 과자류,피자,,100,g,266,32.46,10.34,10.51,810,g,2154.60 
피자_골드베이컨 피자 (L),빵 및 과자류,피자,,100,g,378,44.99,17.15,14.4,816,g,3084.48 
피자_골드불고기 피자 (L),빵 및 과자류,피자,,100,g,253,,11.32,,935,g,2365.55 
피자_골드스윗하새우 피자 (L),빵 및 과자류,피자,,100,g,292,,13.03,,937,g,2736.04 
피자_골드스테이크불갈비 피자 (L),빵 및 과자류,피자,,100,g,263,,15,,955,g,2511.65 
피자_골드스테이크 피자 (L),빵 및 과자류,피자,,100,g,357,35.5,21.22,14.44,752,g,2684.64 
피자_골드이탈리안치즈 피자 (L),빵 및 과자류,피자,,100,g,280,,16.07,,825,g,2310.00 
피자_골드체다소세지 피자 (L),빵 및 과자류,피자,,100,g,255,,13.57,,905,g,2307.75 
피자_골드콤비네이션 피자 (L),빵 및 과자류,피자,,100,g,250,,13.28,,951,g,2377.50 
피자_골드투움바파스타 피자 (L),빵 및 과자류,피자,,100,g,242,,11.27,,993,g,2403.06 
피자_골드트러플버섯 피자 (L),빵 및 과자류,피자,,100,g,262,,11.61,,817,g,2140.54 
피자_골드페파로니 피자 (L),빵 및 과자류,피자,,100,g,286,,14.54,,908,g,2596.88 
피자_골드포테이토 피자 (L),빵 및 과자류,피자,,100,g,263,,12.8,,1000,g,2630.00 
피자_골드프리미엄 불고기 피자 (L),빵 및 과자류,피자,,100,g,377,42.67,17.73,15,792,g,2985.84 
피자_골드하와이언쉬림프 피자 (L),빵 및 과자류,피자,,100,g,232,,12.49,,1059,g,2456.88 
피자_골드핫치킨 피자 (L),빵 및 과자류,피자,,100,g,371,40.61,20.84,13.88,900,g,3339.00 
피자_골든치즈볼 피자 (L),빵 및 과자류,피자,,100,g,307,,13.33,,856,g,2627.92 
피자_골든큐브스테이크 피자,빵 및 과자류,피자,,100,g,215,,11.35,,1138,g,2446.70 
피자_과카몰리 비프 쉬림프 피자,빵 및 과자류,피자,,100,g,249,,12.21,,992,g,2470.08 
피자_관자네 온 새우 피자 (L),빵 및 과자류,피자,,100,g,219,,13.35,,1079,g,2363.01 
피자_관자네 온 새우 피자 (M),빵 및 과자류,피자,,100,g,229,,15.07,,664,g,1520.56 
피자_궁중불고기 피자 (L),빵 및 과자류,피자,,100,g,260,,12.36,,1100,g,2860.00 
피자_그릴드포크벨리 피자 (L),빵 및 과자류,피자,,100,g,251,,11.04,,1233,g,3094.83 
피자_까르보나라 피자 (L),빵 및 과자류,피자,,100,g,243,,14.08,,980,g,2381.40 
피자_까르보네 피자,빵 및 과자류,피자,,100,g,253,30.98,13.59,8.4,740,g,1872.20 
피자_깐쇼불갈비 피자 골드스윗 (L),빵 및 과자류,피자,,100,g,261,,12.6,,1014,g,2646.54 
피자_깐쇼불갈비 피자 골드스윗 (R),빵 및 과자류,피자,,100,g,260,,12.71,,722,g,1877.20 
피자_깐쇼불갈비 피자 리코타링 (L),빵 및 과자류,피자,,100,g,260,,12.93,,924,g,2402.40 
피자_깐쇼불갈비 피자 리코타링 (R),빵 및 과자류,피자,,100,g,262,,13.41,,657,g,1721.34 
피자_깐쇼불갈비 피자 석쇠 (L),빵 및 과자류,피자,,100,g,254,,12.62,,824,g,2092.96 
피자_깐쇼불갈비 피자 석쇠 (R),빵 및 과자류,피자,,100,g,254,,13.19,,577,g,1465.58 
피자_깐쇼불갈비 피자 씬도우 (L),빵 및 과자류,피자,,100,g,288,,12.17,,757,g,2180.16 
피자_깐쇼불갈비 피자 씬도우 (R),빵 및 과자류,피자,,100,g,264,,11.11,,646,g,1705.44 
피자_깐쇼불갈비 피자 치즈링 (L),빵 및 과자류,피자,,100,g,253,,13.56,,944,g,2388.32 
피자_깐쇼불갈비 피자 치즈링 (R),빵 및 과자류,피자,,100,g,252,,14.2,,677,g,1706.04 
피자_깐쇼새우 피자,빵 및 과자류,피자,,100,g,305,42.59,13.89,8.8,864,g,2635.20 
피자_꽃맛살쉬림프 피자 (XL),빵 및 과자류,피자,,100,g,260,,18.87,,1200,g,3120.00 
피자_꿀고구마 피자 (L),빵 및 과자류,피자,,100,g,231,,8.76,,870,g,2009.70 
피자_꿀고구마 피자 바이트 (L),빵 및 과자류,피자,,100,g,231,,9.06,,1035,g,2390.85 
피자_꿈을 피자 (L),빵 및 과자류,피자,,100,g,233,,16.44,,1165,g,2714.45 
피자_꿈을 피자 (R),빵 및 과자류,피자,,100,g,250,,16.28,,690,g,1725.00 
피자_나폴리슈림프 피자,빵 및 과자류,피자,,100,g,214,,10.78,,288,g,616.32 
피자_나폴리 피자,빵 및 과자류,피자,,100,g,241,29.7,12.35,8.24,761,g,1834.01 
피자_날개 피자 (L),빵 및 과자류,피자,,100,g,268,,12.68,,1136,g,3044.48 
피자_날밤새우게 피자 (L),빵 및 과자류,피자,,100,g,218,,13.67,,1110,g,2419.80 
피자_날밤새우게 피자 (R),빵 및 과자류,피자,,100,g,218,,13.79,,870,g,1896.60 
피자_넌필수있어 피자 (L),빵 및 과자류,피자,,100,g,293,,10.79,,737,g,2159.41 
피자_놀부단호박 피자 골드스윗 (L),빵 및 과자류,피자,,100,g,257,,13.19,,1150,g,2955.50 
피자_놀부단호박 피자 골드스윗 (R),빵 및 과자류,피자,,100,g,256,,12.38,,839,g,2147.84 
피자_놀부단호박 피자 리코타링 (L),빵 및 과자류,피자,,100,g,256,,13.53,,1060,g,2713.60 
피자_놀부단호박 피자 리코타링 (R),빵 및 과자류,피자,,100,g,257,,13.4,,774,g,1989.18 
피자_놀부단호박 피자 석쇠 (L),빵 및 과자류,피자,,100,g,250,,13.33,,960,g,2400.00 
피자_놀부단호박 피자 석쇠 (R),빵 및 과자류,피자,,100,g,251,,13.22,,694,g,1741.94 
피자_놀부단호박 피자 씬도우 (L),빵 및 과자류,피자,,100,g,287,,13.26,,723,g,2075.01 
피자_놀부단호박 피자 씬도우 (R),빵 및 과자류,피자,,100,g,269,,12.16,,592,g,1592.48 
피자_놀부단호박 피자 치즈링 (L),빵 및 과자류,피자,,100,g,249,,14.07,,1080,g,2689.20 
피자_놀부단호박 피자 치즈링 (R),빵 및 과자류,피자,,100,g,249,,14.07,,794,g,1977.06 
피자_눈꽃열차 피자 (L),빵 및 과자류,피자,,100,g,279,,15.94,,1240,g,3459.60 
피자_눈꽃열차 피자 (R),빵 및 과자류,피자,,100,g,279,,15.93,,810,g,2259.90 
피자_눈꽃치즈스테이크 피자 (L),빵 및 과자류,피자,,100,g,237,,13.53,,1359,g,3220.83 
피자_뉴그릴드치킨 피자 고구마크러스트 (L),빵 및 과자류,피자,,100,g,220,,12.5,,1024,g,2252.80 
피자_뉴그릴드치킨 피자 고구마크러스트 (R),빵 및 과자류,피자,,100,g,220,,11.76,,612,g,1346.40 
피자_뉴그릴드치킨 피자 밀스크린 (L),빵 및 과자류,피자,,100,g,227,,13.51,,888,g,2015.76 
피자_뉴그릴드치킨 피자 밀스크린 (R),빵 및 과자류,피자,,100,g,221,,13.41,,492,g,1087.32 
피자_뉴그릴드치킨 피자 밀스크린고구마크러스트 (L),빵 및 과자류,피자,,100,g,224,,12.2,,984,g,2204.16 
피자_뉴그릴드치킨 피자 밀스크린고구마크러스트 (R),빵 및 과자류,피자,,100,g,216,,11.96,,552,g,1192.32 
피자_뉴그릴드치킨 피자 밀스크린체다크림크러스트 (L),빵 및 과자류,피자,,100,g,225,,12.9,,992,g,2232.00 
피자_뉴그릴드치킨 피자 밀스크린체다크림크러스트 (R),빵 및 과자류,피자,,100,g,220,,13.04,,552,g,1214.40 
피자_뉴그릴드치킨 피자 밀스크린치즈크러스트 (L),빵 및 과자류,피자,,100,g,220,,13.01,,984,g,2164.80 
피자_뉴그릴드치킨 피자 밀스크린치즈크러스트 (R),빵 및 과자류,피자,,100,g,213,,12.77,,564,g,1201.32 
피자_뉴그릴드치킨 피자 백미스크린 (L),빵 및 과자류,피자,,100,g,221,,13.08,,856,g,1891.76 
피자_뉴그릴드치킨 피자 백미스크린 (R),빵 및 과자류,피자,,100,g,213,,12.5,,480,g,1022.40 
피자_뉴그릴드치킨 피자 백미스크린치즈크러스트 (L),빵 및 과자류,피자,,100,g,213,,12.5,,960,g,2044.80 
피자_뉴그릴드치킨 피자 백미스크린치즈크러스트 (R),빵 및 과자류,피자,,100,g,207,,13.19,,546,g,1130.22 
피자_뉴그릴드치킨 피자 씬 (L),빵 및 과자류,피자,,100,g,238,,10.64,,752,g,1789.76 
피자_뉴그릴드치킨 피자 씬 (R),빵 및 과자류,피자,,100,g,239,,9.72,,432,g,1032.48 
피자_뉴그릴드치킨 피자 체다크림크러스트 (L),빵 및 과자류,피자,,100,g,223,,12.5,,1024,g,2283.52 
피자_뉴그릴드치킨 피자 체다크림크러스트 (R),빵 및 과자류,피자,,100,g,223,,12.75,,612,g,1364.76 
피자_뉴그릴드치킨 피자 치즈크러스트 (L),빵 및 과자류,피자,,100,g,218,,13.39,,1016,g,2214.88 
피자_뉴그릴드치킨 피자 치즈크러스트 (R),빵 및 과자류,피자,,100,g,217,,13.59,,618,g,1341.06 
피자_뉴그릴드치킨 피자 팬 (L),빵 및 과자류,피자,,100,g,222,,12.93,,928,g,2060.16 
피자_뉴그릴드치킨 피자 팬 (R),빵 및 과자류,피자,,100,g,224,,13.04,,552,g,1236.48 
피자_뉴그릴드치킨 피자 흑미스크린 (L),빵 및 과자류,피자,,100,g,214,,13.89,,864,g,1848.96 
피자_뉴그릴드치킨 피자 흑미스크린 (R),빵 및 과자류,피자,,100,g,208,,12.5,,480,g,998.40 
피자_뉴그릴드치킨 피자 흑미스크린치즈크러스트 (L),빵 및 과자류,피자,,100,g,208,,13.33,,960,g,1996.80 
피자_뉴그릴드치킨 피자 흑미스크린치즈크러스트 (R),빵 및 과자류,피자,,100,g,202,,13.19,,546,g,1102.92 
피자_뉴욕소세지 피자 오리지널 (M),빵 및 과자류,피자,,100,g,287,28.4,13.4,14.14,580,g,1664.60 
피자_뉴욕스테이크 피자 (L),빵 및 과자류,피자,,100,g,164,,9.96,,1170,g,1918.80 
피자_뉴욕 오리진 피자 오리지널 (L),빵 및 과자류,피자,,100,g,251,20.04,12.73,13.33,1154,g,2896.54 
피자_뉴욕 오리진 피자 트리플치즈버스트 엣지 (L),빵 및 과자류,피자,,100,g,242,,12.79,,1375,g,3327.50 
피자_뉴욕핫독 피자 (L),빵 및 과자류,피자,,100,g,249,,13.29,,1140,g,2838.60 
피자_뉴욕핫독 피자 (R),빵 및 과자류,피자,,100,g,250,,13.04,,830,g,2075.00 
피자_뉴클리어 피자 (L),빵 및 과자류,피자,,100,g,245,,11.09,,1003,g,2457.35 
피자_다넣었어 피자 (L),빵 및 과자류,피자,,100,g,93,,3.76,,1250,g,1162.50 
피자_다이나믹고구마무스 피자 (L),빵 및 과자류,피자,,100,g,291,,13,,1345,g,3913.95 
피자_단호박 피자 (L),빵 및 과자류,피자,,100,g,209,,7.91,,858,g,1793.22 
피자_단호박 피자 (L),빵 및 과자류,피자,,100,g,223,,7.9,,980,g,2185.40 
피자_단호박 피자 (L),빵 및 과자류,피자,,100,g,243,,8.41,,1280,g,3110.40 
피자_단호박 피자 (L),빵 및 과자류,피자,,100,g,288,,5.78,,935,g,2692.80 
피자_단호박 피자 (M),빵 및 과자류,피자,,100,g,212,,9.24,,715,g,1515.80 
피자_단호박 피자 (R),빵 및 과자류,피자,,100,g,242,,8.79,,725,g,1754.50 
피자_단호박 피자 라이스골드 (F),빵 및 과자류,피자,,100,g,254,,14.2,,1788,g,4541.52 
피자_단호박 피자 라이스골드 (L),빵 및 과자류,피자,,100,g,267,,13.95,,1351,g,3607.17 
피자_단호박 피자 라이스골드 (R),빵 및 과자류,피자,,100,g,273,,14.56,,757,g,2066.61 
피자_단호박 피자 라이스바이트 (F),빵 및 과자류,피자,,100,g,262,,13.29,,1870,g,4899.40 
피자_단호박 피자 라이스바이트 (L),빵 및 과자류,피자,,100,g,269,,13.72,,1431,g,3849.39 
피자_단호박 피자 백미 (L),빵 및 과자류,피자,,100,g,192,,7.33,,921,g,1768.32 
피자_단호박 피자 백미 (R),빵 및 과자류,피자,,100,g,194,,6.46,,567,g,1099.98 
피자_단호박 피자 석쇠 (F),빵 및 과자류,피자,,100,g,257,,13.35,,1365,g,3508.05 
피자_단호박 피자 석쇠 (L),빵 및 과자류,피자,,100,g,259,,13.4,,991,g,2566.69 
피자_단호박 피자 석쇠 (R),빵 및 과자류,피자,,100,g,261,,13.48,,507,g,1323.27 
피자_단호박 피자 치즈크러스트 (F),빵 및 과자류,피자,,100,g,258,,14.05,,1495,g,3857.10 
피자_단호박 피자 치즈크러스트 (L),빵 및 과자류,피자,,100,g,267,,14.55,,1191,g,3179.97 
피자_단호박 피자 치즈크러스트 (R),빵 및 과자류,피자,,100,g,274,,15.12,,677,g,1854.98 
피자_단호박 피자 팬 (F),빵 및 과자류,피자,,100,g,264,,13.73,,1465,g,3867.60 
피자_단호박 피자 팬 (L),빵 및 과자류,피자,,100,g,266,,13.76,,1051,g,2795.66 
